geocode,Municipio,value
2515906,Serraria,"0,13"
2515930,Sertãozinho,"0,23"
2515971,Sobrado,"0,41"
2516003,Solânea,"0,16"
2516102,Soledade,"0,17"
2516151,Sossêgo,"0,53"
2516201,Sousa,"0,13"
2516300,Sumé,"0,17"
2516409,Tacima,"0,17"
2516508,Taperoá,"0,18"
2516607,Tavares,"0,23"
2516706,Teixeira,"0,32"
2516755,Tenório,"0,59"
2516805,Triunfo,"0,09"
2516904,Uiraúna,"0,14"
2517001,Umbuzeiro,"0,12"
2517100,Várzea,"0,00"
2517209,Vieirópolis,"0,32"
2505501,Vista Serrana,"0,33"
2517407,Zabelê,"0,22"
