geocode,Municipio,value
2506251,Gado Bravo,"0,11"
2506301,Guarabira,"0,83"
2506400,Gurinhém,"0,19"
2506509,Gurjão,"0,79"
2506608,Ibiara,"0,15"
2502607,Igaracy,"0,00"
2506707,Imaculada,"0,00"
2506806,Ingá,"0,50"
2506905,Itabaiana,"0,59"
2507002,Itaporanga,"0,25"
2507101,Itapororoca,"0,24"
2507200,Itatuba,"0,08"
2507309,Jacaraú,"0,31"
2507408,Jericó,"0,12"
2507507,João Pessoa,"0,79"
2513653,Joca Claudino,"0,00"
2507606,Juarez Távora,"0,45"
2507705,Juazeirinho,"0,15"
2507804,Junco do Seridó,"0,38"
2507903,Juripiranga,"0,50"
2508000,Juru,"0,09"
2508109,Lagoa,"0,00"
2508208,Lagoa de Dentro,"0,12"
2508307,Lagoa Seca,"0,33"
2508406,Lastro,"0,00"
2508505,Livramento,"0,12"
2508554,Logradouro,"0,62"
2508604,Lucena,"0,41"
2508703,Mãe d'Água,"0,00"
2508802,Malta,"0,31"
2508901,Mamanguape,"0,51"
2509008,Manaíra,"0,00"
2509057,Marcação,"0,21"
2509107,Mari,"0,42"
2509156,Marizópolis,"0,00"
2509206,Massaranduba,"0,32"
2509305,Mataraca,"0,64"
2509339,Matinhas,"0,20"
2509370,Mato Grosso,"0,00"
2509396,Maturéia,"0,14"
2509404,Mogeiro,"0,07"
2509503,Montadas,"0,16"
2509602,Monte Horebe,"0,00"
2509701,Monteiro,"0,38"
2509800,Mulungu,"1,00"
2509909,Natuba,"0,09"
2510006,Nazarezinho,"0,25"
2510105,Nova Floresta,"0,09"
2510204,Nova Olinda,"0,00"
2510303,Nova Palmeira,"0,00"
2510402,Olho d'Água,"0,28"
2510501,Olivedos,"0,23"
2510600,Ouro Velho,"0,00"
2510659,Parari,"0,00"
2510709,Passagem,"0,00"
2510808,Patos,"0,49"
2510907,Paulista,"0,07"
2511004,Pedra Branca,"0,00"
2511103,Pedra Lavrada,"0,00"
2511202,Pedras de Fogo,"0,80"
2512721,Pedro Régis,"0,29"
2511301,Piancó,"0,28"
2511400,Picuí,"0,15"
2511509,Pilar,"0,45"
2511608,Pilões,"0,41"
2511707,Pilõezinhos,"0,54"
2511806,Pirpirituba,"0,34"
2511905,Pitimbu,"0,42"
2512002,Pocinhos,"0,05"
2512036,Poço Dantas,"0,00"
2512077,Poço de José de Moura,"0,00"
2512101,Pombal,"0,08"
2512200,Prata,"0,42"
2512309,Princesa Isabel,"0,23"
2512408,Puxinanã,"0,26"
2512507,Queimadas,"0,34"
2512606,Quixabá,"0,00"
2512705,Remígio,"0,05"
2512747,Riachão,"0,25"
2512754,Riachão do Bacamarte,"0,20"
2512762,Riachão do Poço,"0,60"
2512788,Riacho de Santo Antônio,"0,00"
2512804,Riacho dos Cavalos,"0,00"
2512903,Rio Tinto,"0,64"
2513000,Salgadinho,"0,00"
2513109,Salgado de São Félix,"0,15"
2513158,Santa Cecília,"0,00"
2513208,Santa Cruz,"0,14"
2513307,Santa Helena,"0,31"
2513356,Santa Inês,"0,00"
2513406,Santa Luzia,"0,17"
2513703,Santa Rita,"0,99"
2513802,Santa Teresinha,"0,40"
2513505,Santana de Mangueira,"0,00"
2513604,Santana dos Garrotes,"0,13"
2513851,Santo André,"0,00"
2513927,São Bentinho,"0,00"
2513901,São Bento,"0,34"
2513968,São Domingos,"0,00"
2513943,São Domingos do Cariri,"0,34"
2513984,São Francisco,"0,27"
2514008,São João do Cariri,"0,86"
2500700,São João do Rio do Peixe,"0,25"
2514107,São João do Tigre,"0,41"
2514206,São José da Lagoa Tapada,"0,00"
2514305,São José de Caiana,"0,14"
2514404,São José de Espinharas,"0,00"
2514503,São José de Piranhas,"0,13"
2514552,São José de Princesa,"0,00"
2514602,São José do Bonfim,"0,50"
2514651,São José do Brejo do Cruz,"0,00"
2514701,São José do Sabugi,"0,00"
2514800,São José dos Cordeiros,"0,00"
2514453,São José dos Ramos,"0,00"
2514909,São Mamede,"0,12"
2515005,São Miguel de Taipu,"0,49"
2515104,São Sebastião de Lagoa de Roça,"0,39"
2515203,São Sebastião do Umbuzeiro,"0,77"
2515401,São Vicente do Seridó,"0,08"
2515302,Sapé,"0,76"
2515500,Serra Branca,"0,39"
2515609,Serra da Raiz,"0,00"
2515708,Serra Grande,"0,00"
2515807,Serra Redonda,"0,39"
2515906,Serraria,"0,30"
2515930,Sertãozinho,"0,36"
2515971,Sobrado,"0,23"
2516003,Solânea,"0,28"
2516102,Soledade,"0,00"
2516151,Sossêgo,"0,00"
2516201,Sousa,"0,25"
2516300,Sumé,"0,11"
2516409,Tacima,"0,16"
2516508,Taperoá,"0,06"
2516607,Tavares,"0,12"
2516706,Teixeira,"0,36"
2516755,Tenório,"0,00"
2516805,Triunfo,"0,10"
2516904,Uiraúna,"0,12"
2517001,Umbuzeiro,"0,18"
2517100,Várzea,"0,00"
2517209,Vieirópolis,"0,00"
2505501,Vista Serrana,"0,24"
2517407,Zabelê,"0,00"
